_time,_measurement,host,location,room,humidity,is_moving,light,mic,temperature
2025-08-29T03:46:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.19104477611934,0.0,0.0,14.880597014925373,27.700000000000028
2025-08-29T03:47:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.15399999999991,0.0,0.0,14.18,27.700000000000024
2025-08-29T03:48:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.15434782608693,0.0,0.0,14.478260869565217,27.70000000000002
2025-08-29T03:49:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.13939393939391,0.0,0.0,14.818181818181818,27.700000000000014
2025-08-29T03:50:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.18260869565208,0.0,0.0,15.565217391304348,27.700000000000028
2025-08-29T03:51:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.27794117647068,0.0,0.0,14.705882352941176,27.70147058823532
2025-08-29T03:52:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.29615384615391,0.0,0.0,14.48076923076923,27.70384615384618
2025-08-29T03:53:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.29999999999997,0.0,0.0,15.653846153846152,27.700000000000006
2025-08-29T03:54:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.31000000000004,0.0,0.0,14.9,27.700000000000028
2025-08-29T03:55:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.31492537313441,0.0,0.0,14.970149253731345,27.700000000000028
2025-08-29T03:56:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.37076923076926,0.0,0.0,14.692307692307692,27.700000000000028
2025-08-29T03:57:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.46666666666667,0.0,0.0,14.43859649122807,27.700000000000024
2025-08-29T03:58:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.54499999999997,0.0,0.0,15.1,27.700000000000028
2025-08-29T03:59:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.59999999999997,0.0,0.0,14.82857142857143,27.700000000000017
2025-08-29T04:00:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.67164179104476,0.0,0.0,14.74626865671642,27.69552238805973
2025-08-29T04:01:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.82727272727273,0.0,0.0,14.833333333333334,27.649999999999984
2025-08-29T04:02:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.90434782608696,0.0,0.0,15.115942028985508,27.65652173913043
2025-08-29T04:03:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.94193548387099,0.0,0.0,14.790322580645162,27.6306451612903
2025-08-29T04:04:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.94117647058823,0.0,0.0,14.764705882352942,27.62058823529414
2025-08-29T04:05:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.9068965517242,0.0,0.0,14.655172413793103,27.700000000000024
2025-08-29T04:06:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.89999999999998,0.0,0.0,14.835616438356164,27.70000000000003
2025-08-29T04:07:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.89565217391305,0.0,0.0,14.869565217391305,27.700000000000028
2025-08-29T04:08:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.90000000000005,0.0,0.0,15.255813953488373,27.69302325581396
2025-08-29T04:09:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.99347826086957,0.0,0.0,14.565217391304348,27.693478260869583
2025-08-29T04:10:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.0,0.0,0.0,14.898550724637682,27.675362318840605
2025-08-29T04:11:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.0,0.0,0.0,14.63076923076923,27.69538461538464
2025-08-29T04:12:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.02758620689654,0.0,0.0,14.689655172413794,27.668965517241386
2025-08-29T04:13:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.05588235294113,0.0,0.0,15.191176470588236,27.59999999999997
2025-08-29T04:14:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.1999999999999,0.0,0.0,15.115942028985508,27.59999999999997
2025-08-29T04:15:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999995,0.0,0.0,14.98076923076923,27.599999999999987
2025-08-29T04:16:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19534883720927,0.0,0.0,14.651162790697674,27.600000000000005
2025-08-29T04:17:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.2926829268293,0.0,0.0,14.48780487804878,27.568292682926835
2025-08-29T04:18:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.25915492957742,0.0,0.0,14.943661971830986,27.5112676056338
2025-08-29T04:19:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.20833333333324,0.0,0.0,14.86111111111111,27.5
2025-08-29T04:20:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.28245614035096,0.0,0.0,14.771929824561404,27.52456140350875
2025-08-29T04:21:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.21199999999996,0.0,0.0,14.96,27.59999999999999
2025-08-29T04:22:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.30000000000004,0.0,0.0,14.4,27.6
2025-08-29T04:23:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.27407407407406,0.0,0.0,14.148148148148149,27.600000000000016
2025-08-29T04:24:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19999999999992,0.0,0.0,15.25,27.59999999999997
2025-08-29T04:25:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,70.19104477611931,0.0,0.0,14.791044776119405,27.59999999999997
